"Zaman damgası","I confirm that I have read, understood, and consent to the terms and conditions outlined above. ","Age","What is your gender identity? 
(Please select one of the options below or describe your gender identity.)","How do you identify your ethnic background?
(Please select the option that best describes you.) ","Do you identify as having a disability? ","What is your current relationship status?
(Please select the option that best describes your situation.) ","What is the highest level of education you have completed?
(Please select the option that best describes your educational attainment.) ","What is your current employment status?
(Please select the option that best describes your current employment status.) ","What is your current household income?
(Please select the option that best describes your current household income.) ","What is your current residency status?
(Please select the option that best describes your current residency status.) ","How many years have you been living in Merton? ","What is your religious affiliation?
(Please select the option that best describes your religious affiliation. ","Are you a parent or guardian? If yes, how many children are in your household under your care? ","Which volunteering projects are you involved in within the scope of Sustainable Merton? ","How long have you been volunteering with Sustainable Merton ? ","Do you have a previous volunteering experience before Sustainable Merton? ","How did you first get involved in volunteering? ","On average, how many hours per week do you spend volunteering? ","What kind of Sustainable Merton projects do you find the most rewarding? ","For the next six months, do you plan to increase, decrease, or maintain your current level of volunteer hours? ","In the next two years are you likely to continue volunteering with this organisation?","Have you ever encouraged someone else to volunteer with Sustainable Merton? ","I would encourage people to volunteer with Sustainable Merton ","How would you rate the impact of your volunteer work on the community? ","I feel that the volunteering work I do is recognized and respected by the community ","Volunteering can help me get my foot in the door at a place where I’d like to work. ","My friends volunteer.  ","I am concerned about those less fortunate than myself.  ","People I’m close to want me to volunteer. ","Volunteering makes me feel important.  ","People I know share an interest in community service.  ","No matter how bad I’ve been feeling, volunteering helps me to forget about it. ","I am genuinely concerned about the particular group I am serving.  ","By volunteering, I feel less lonely.  "," I can make new contacts that might help my business career.  ","Doing volunteer work relieves me of some of the guilt over being more fortunate than others.  ","I can learn more about the cause for which I am working.   ","Volunteering increases my self-esteem.     ","Volunteering allows me to gain a new perspective on things.    ","Volunteering allows me to explore different career options. ","I feel compassion toward people in need. ","Others with whom I am close place a high value on community service.  ","Volunteering lets me learn through direct “hands-on” experience. ","I feel it is important to help others. ","Volunteering helps me work through my own personal problems.  ","Volunteering will help me succeed in my chosen profession. ","I can do something for a cause that is important to me. ","Volunteering is an important activity to the people I know best. ","Volunteering is a good escape from my own troubles. ","I can learn how to deal with a variety of people.  ","Volunteering makes me feel needed.  ","Volunteering makes me feel better about myself.  ","Volunteering experience will look good on my resume. ","Volunteering is a way to make new friends. ","I can explore my own strengths. ","In your own words, what motivates you to volunteer? ","At my volunteer work, I feel bursting with energy. ","At my volunteer work, I feel strong and vigorous. ","I am enthusiastic about my volunteer work. ","My volunteer work inspires me. ","When I get up in the morning, I feel like going to my volunteer work. ","I feel happy when I am doing my volunteer work intensely. ","I am proud of the volunteer work I do. ","I am immersed in my volunteer work. ","I get carried away when I am doing my volunteer work. ","I believe that my volunteer activity supports the goals of the organisation. ","I am satisfied with how effectively I do the tasks that I am entrusted with ","The tasks I usually do have clearly defined goals. ","I can easily tell if I am performing my duties well. ","I am satisfied with the recognition of the role of volunteering in this organisation. ","I am satisfied with the interest shown by the organisation in considering my preferences and skills when matching me to a volunteer position. ","I am satisfied with the general management of the organisation. ","I am satisfied with the training provided. ","I am satisfied with how the organisation manages volunteers. ","I am satisfied with the amount and frequency of communication between volunteers and paid staff. ","I am satisfied with the existing processes that are in place to solve problems volunteers might encounter. ","What factors currently help your volunteering with Sustainable Merton? (Please select all that apply). ","What other factors could further facilitate your volunteering with Sustainable Merton? ","What barriers, if any, prevent or limit your engagement in volunteering?
(Please select all that apply.) ","Are there any additional barriers to volunteering that you would like to highlight? ","In what ways can Sustainable Merton provide better support to help you overcome the challenges you face?
(Select all that apply)","How familiar are you with the concept of sustainability and its importance? ","Do you feel your participation in Sustainable Merton projects (e.g., urban gardening, waste reduction) positively contributes to environmental sustainability? ","Which of the following benefits do you associate with your activities at Sustainable Merton? (Please select all that apply)","Do you understand how your activities help reduce the carbon footprint in the community? ","In your view, how does urban gardening contribute to sustainability? ","Are you aware of how your efforts in waste reduction directly impact the environment? ","Do you think participating in energy conservation projects has made you more conscious of energy usage in your daily life? ","Has volunteering with Sustainable Merton influenced you to adopt more sustainable habits at home (e.g., recycling, reducing water usage, etc.)? ","Do you believe Sustainable Merton’s initiatives are effectively raising environmental awareness in the community?","How often do you receive updates or communication from Sustainable Merton? ","How effective do you find the current communication channels (WhatsApp groups and emails) in keeping you informed about projects and events? ","Which communication method do you use most frequently to stay updated on Sustainable Merton’s activities? ","Do you feel the current communication methods allow you to easily ask questions or share your ideas? ","How would you rate the timeliness of updates and responses via the current communication methods? ","What challenges, if any, do you face with the current communication methods? (Select all that apply) ","Do you feel the current communication methods foster a sense of community among volunteers? ","How satisfied are you overall with Sustainable Merton’s communication methods? ","What additional features or improvements would you like to see in the communication methods? ","WhatsApp Community is a feature introduced by WhatsApp to enable the creation of larger, structured groups that bring together multiple related group chats under one overarching “community.” It is designed for organisations, schools, nonprofits, and other groups to manage communication more efficiently. It facilitates both broader announcements and focused discussions across various subgroups. 

https://www.youtube.com/watch?v=kwAdOPP2KUk&ab_channel=WhatsApp
Would you be open to exploring a more structured communication platform, such as WhatsApp Communities, for project-specific updates and general announcements? ","How important is it for you to have a single platform for both project-specific and general communication? ","If a new communication platform is introduced, how likely are you to use it regularly?(YouTube, TikTok, WhatsApp Communities, Discord etc.) "
"2024/11/29 5:14:52 ÖS GMT+1","Yes","55-64","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Further education (e.g., A-levels, BTEC, NVQ)","Retired","£50,000 - £80,000","Homeowner","More than 5 years","Christian","2","Merton’s Community Fridge","1-3 years","No","Worked with SM’s CEO elsewhere ","2-5 hours","Food Response","Maintain","7","Yes","5","5","5","1","1","6","4","1","4","6","7","2","1","4","4","3","5","1","6","3","2","7","2","1","6","2","1","5","4","4","1","3","4","To give back something to my local community ","3","4","5","5","4","4","6","3","4","7","7","7","7","7","7","7","7","7","7","6","Recognition for contributions;Opportunities for social interaction with other volunteers","None","I’m happy with the amount of time I volunteer ","No","None","5","5","Reducing waste and pollution;Supporting local food systems;Enhancing community awareness","4","Improves air quality Increases green spaces /","4","4","4","4","Monthly","Very effective","WhatsApp groups","Agree","Excellent","Overwhelming volume of messages;There are sometimes too many WhatsApp messages. The email comms is excellent ","Agree","Satisfied","None","Yes","Very important","Likely"
"2024/11/29 7:01:46 ÖS GMT+1","Yes","25-34","Woman","White (e.g., British, Irish, European, etc.)","No","In a relationship","Undergraduate degree (e.g., BA, BSc, HND)","Employed full-time (35+ hours per week)","£150,000 and above","Renting","I do not live in Merton","No religion","I’m not a parent/guardian","The Wheel","1-3 years","Yes","Friends or family","2-5 hours","Waste","Maintain","6","Yes","5","4","5","5","4","6","2","4","5","5","6","6","5","4","7","5","5","4","6","4","7","7","4","4","7","5","3","4","4","4","4","6","4","I enjoy being able to help others, contribute to the local community, and help us all be more sustainable/reduce e-waste.","5","5","5","4","4","5","6","5","5","7","6","7","6","7","7","7","7","6","7","7","Opportunities to learn new skills;Opportunities for social interaction with other volunteers;Availability of necessary tools or equipment","If I had more free time / if it were nearer to my home :) ","Lack of time due to personal or professional commitments","No","Creating more opportunities for social interaction and networking","5","5","Reducing waste and pollution;Conserving energy and resources;Enhancing community awareness","5","Improves air quality Increases green spaces /","5","5","5","5","Monthly","Very effective","Email","Strongly agree","Excellent","None","Neutral","Very satisfied","None","Yes","Neutral","Likely"
"2024/11/29 11:05:24 ÖS GMT+1","Yes","65 and over","Woman","White (e.g., British, Irish, European, etc.)","No","In a relationship","Undergraduate degree (e.g., BA, BSc, HND)","Retired","£50,000 - £80,000","Homeowner","More than 5 years","No religion","I’m not a parent/guardian","Merton’s Community Fridge","3-5 years","Yes","Advertisement or social media","16-20 hours","Food Response","Unsure","6","No","4","5","5","2","2","6","2","6","6","5","5","5","2","3","4","6","6","1","6","6","2","6","3","1","6","6","1","2","6","5","1","2","3","I like to keep busy, doing things which helps others too. I have the time & resources to volunteer. I've found it interesting to find out how supermarkets manage food & what would be wasted if we didn't collect it & allow others to use it. It has also introduced me to different foods which I wouldn't normally see or try. It allows me to meet & work with other people & widen my knowledge. ","2","3","3","3","3","3","4","5","4","7","6","6","5","3","1","5","5","5","5","5","Flexible volunteering hours","I am happy with what I do for SM. I would sometimes like a little more recognition of what we do as volunteers & understanding that we do it as a volunteer without too many rules & being told off. ","Lack of time due to personal or professional commitments;Lack of recognition or feedback","None","Improving communication about roles and expectations","4","4","Reducing waste and pollution;Supporting local food systems;Enhancing community awareness","2","Promotes local food production","3","1","1","3","Weekly","Somewhat effective","WhatsApp groups","Agree","Good","None","Agree","Satisfied","None","Unsure","Important","Neutral"
"2024/12/01 3:55:25 ÖS GMT+1","Yes","25-34","Woman","White (e.g., British, Irish, European, etc.)","No","In a relationship","Undergraduate degree (e.g., BA, BSc, HND)","Employed full-time (35+ hours per week)","£100,000 - £150,000","Homeowner","1-3 years","No religion","I’m not a parent/guardian","Growing Spaces","1-3 years","Yes","Organisation or community group","2-5 hours","Growing Spaces","Increase","7","Yes","5","4","4","5","2","6","1","4","3","5","5","5","5","5","5","5","5","5","5","3","6","6","4","5","5","2","5","5","5","5","5","5","5","I want to grow more of my own food and help others to do so. At the moment I'm still learning and the growing spaces are a great place to learn from others and where I can help maintain somewhere that anyone in the community can use. Once I feel more confident, I'd like to be able contribute to getting more people involved who don't usually have access to an allotment or garden ","4","4","5","5","5","5","5","4","5","6","5","5","5","5","5","5","5","5","5","5","Flexible volunteering hours;Opportunities to learn new skills;Opportunities for social interaction with other volunteers;Availability of necessary tools or equipment","I'm already involved in the growing spaces but I don't often hear about the other opportunities. It would be good for there to be some more information about them available among each group","Lack of time due to personal or professional commitments","No","Offering more flexible volunteering schedules","5","5","Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Promotes local food production","5","5","3","3","Weekly","Very effective","WhatsApp groups","Agree","Good","None","Agree","Satisfied","None","Yes","Neutral","Likely"
"2024/12/01 6:29:18 ÖS GMT+1","Yes","45-54","Woman","Asian (e.g., South Asian, East Asian, Southeast Asian, etc.)","No","Separated","Professional qualification (e.g., certifications, diplomas, licences)","Self-employed","Prefer not to say","Renting","More than 5 years","Christian","2","Growing Spaces","3-5 years","Yes","Organisation or community group","2-5 hours","Growing Spaces","Maintain","7","Yes","5","5","3","1","1","7","1","1","1","1","1","1","1","1","1","1","4","1","7","4","1","7","2","1","4","1","2","4","2","2","1","3","4","Compassion ang my upbringing","5","5","6","4","3","3","5","4","4","7","6","6","7","3","3","4","2","2","2","2","Flexible volunteering hours","Leadership","Lack of time due to personal or professional commitments;Lack of recognition or feedback","Already ticked","Improving communication about roles and expectations;Offering training or skill development opportunities;Creating more opportunities for social interaction and networking;Providing better tools or resources for volunteering activities;Recognizing volunteer contributions more frequently","5","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","5","Improves air quality Increases green spaces /","5","3","2","2","Monthly","Somewhat effective","WhatsApp groups","Agree","Good","Delayed responses","Agree","Satisfied","More info and.projects for community","Unsure","Important","Neutral"
"2024/12/01 8:34:59 ÖS GMT+1","Yes","55-64","Woman","White (e.g., British, Irish, European, etc.)","No","Single","Undergraduate degree (e.g., BA, BSc, HND)","Employed full-time (35+ hours per week)","£50,000 - £80,000","Homeowner","More than 5 years","Christian","1","Growing Spaces","More than 10 years","Yes","Organisation or community group","2-5 hours","Growing Spaces","Maintain","6","Yes","4","3","3","2","4","6","2","2","4","6","4","6","2","5","6","6","7","2","6","7","7","7","6","2","7","4","6","7","3","4","2","6","7","Working with other interesting people ","4","4","3","4","3","5","5","3","5","5","7","4","7","5","4","3","4","3","4","3","Flexible volunteering hours;Opportunities for social interaction with other volunteers","Clearer feedback in monthly newsletter on what is happening at all Growing Spaces sites and opportunities to collaborate ","Lack of time due to personal or professional commitments","Not clear on website all opportunities available ","Improving communication about roles and expectations;Creating more opportunities for social interaction and networking","5","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Promotes local food production","5","5","4","2","Monthly","Somewhat ineffective","WhatsApp groups","Agree","Neutral","Overwhelming volume of messages;Difficulty accessing information when needed","Agree","Neutral","Communication across communities and different volunteer groups ","Yes","Important","Likely"
"2024/12/01 11:24:01 ÖS GMT+1","Yes","65 and over","Woman","White (e.g., British, Irish, European, etc.)","No","Divorced","Postgraduate degree (e.g., MA, MSc, PhD)","Retired","£30,000 - £50,000","Living with family","3-5 years","Christian","I’m not a parent/guardian","The Small Quarter Garden","1-3 years","No","Advertisement or social media","0-1 hours","Growing Spaces","Maintain","7","No","3","2","4","1","1","5","1","1","6","4","5","4","1","1","5","1","5","1","6","1","5","6","1","1","6","6","1","1","1","1","1","4","3","I enjoy gardening and seeing outside space tidy","2","1","3","3","0","3","2","2","0","6","5","4","3","6","6","6","4","6","6","6","Flexible volunteering hours;Opportunities to learn new skills;Recognition for contributions;Clear communication of roles and expectations;Opportunities for social interaction with other volunteers;Availability of necessary tools or equipment","None","Lack of time due to personal or professional commitments","None","None","4","4","Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Promotes local food production","4","1","1","3","Weekly","Very effective","WhatsApp groups","Strongly agree","Good","None","Neutral","Neutral","None","Yes","Neutral","Likely"
"2024/12/02 3:24:24 ÖS GMT+1","Yes","45-54","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Postgraduate degree (e.g., MA, MSc, PhD)","Employed full-time (35+ hours per week)","Prefer not to say","Homeowner","More than 5 years","No religion","2","Merton Garden Streets","1-3 years","Yes","School, university, or work program","2-5 hours","Growing Spaces","Unsure","3","Yes","5","4","4","3","3","5","1","2","5","7","6","7","3","5","6","5","7","5","7","6","6","7","4","4","7","5","7","7","5","6","2","5","4","making a difference in my community. Love where you live. ","4","3","4","4","4","3","5","5","5","6","6","6","6","6","5","6","6","6","6","6","Flexible volunteering hours;Opportunities to learn new skills;Clear communication of roles and expectations;Opportunities for social interaction with other volunteers","regular meet-ups ","Lack of time due to personal or professional commitments","Just busy lives. ","Offering more flexible volunteering schedules;Creating more opportunities for social interaction and networking","5","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Improves air quality Increases green spaces /","5","5","5","5","Monthly","Very effective","WhatsApp groups","Strongly agree","Excellent","Overwhelming volume of messages","Strongly agree","Very satisfied","An online space to download project- specific resources or information ","Yes","Very important","Very likely"
"2024/12/02 5:44:05 ÖS GMT+1","Yes","65 and over","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Undergraduate degree (e.g., BA, BSc, HND)","Retired","Prefer not to say","Homeowner","3-5 years","No religion","I’m not a parent/guardian","Merton Garden Streets","Less than 6 months","No","Organisation or community group","11-15 hours","Growing Spaces","Increase","6","No","4","3","4","5","7","7","5","5","7","6","6","6","1","4","4","4","4","1","7","6","7","7","4","1","7","6","4","6","4","6","1","6","6","Can't tell, I just feel good","5","5","6","6","6","6","6","6","6","7","7","7","7","7","7","7","7","7","7","7","Flexible volunteering hours;Opportunities to learn new skills;Recognition for contributions;Opportunities for social interaction with other volunteers","N/a","Limited availability of resources or equipment","N a","Offering training or skill development opportunities;Providing better tools or resources for volunteering activities;Recognizing volunteer contributions more frequently","5","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","5","Improves air quality Increases green spaces /","5","5","5","5","Daily","Very effective","WhatsApp groups","Strongly agree","Excellent","None","Strongly agree","Very satisfied","Don't know","Yes","Important","Unlikely"
"2024/12/02 7:09:23 ÖS GMT+1","Yes","45-54","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Professional qualification (e.g., certifications, diplomas, licences)","Employed part-time (less than 35 hours per week)","£80,000 - £100,000","Homeowner","More than 5 years","No religion","2","Merton Garden Streets","3-5 years","Yes","School, university, or work program","0-1 hours","Growing Spaces","Increase","7","Yes","5","3","2","3","5","7","1","2","2","5","4","4","4","5","5","2","5","4","5","2","2","4","2","2","6","3","3","3","3","2","1","4","2","Connecting with like minded people and giving back to the community ","2","3","4","2","3","3","3","1","1","5","4","4","5","7","4","7","4","6","4","4","Clear communication of roles and expectations;Opportunities for social interaction with other volunteers","More outdoor environmental/conservation work, being part of projects","Unclear communication about opportunities or roles","Awareness of opportunities. Prefer to get to know same group of people","Improving communication about roles and expectations;Creating more opportunities for social interaction and networking","5","4","Improving biodiversity;Enhancing community awareness","5","Improves air quality Increases green spaces /","5","3","4","4","Monthly","Very effective","WhatsApp groups","Strongly agree","Good","None","Agree","Very satisfied","None","Yes","Neutral","Neutral"
"2024/12/02 11:56:32 ÖS GMT+1","Yes","65 and over","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Further education (e.g., A-levels, BTEC, NVQ)","Retired","£0 - £20,000","Homeowner","More than 5 years","Christian","I am a parent, but family  now adults.","Merton’s Community Fridge","Less than 6 months","No","Organisation or community group","2-5 hours","Food Response","Maintain","6","No","4","4","4","5","5","6","4","4","5","5","6","7","3","3","5","5","4","2","5","6","5","6","3","2","6","4","2","4","4","4","3","6","4","Being involved in a way that helps others","4","4","5","4","4","4","4","4","1","5","4","4","5","5","4","5","4","6","4","3","Flexible volunteering hours;Clear communication of roles and expectations;Opportunities for social interaction with other volunteers","None at present.","None of the above.","No real barriers to mention.","None to mention.","4","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Promotes local food production","4","4","5","4","Monthly","Very effective","Email","Disagree","Neutral","Not able to subscribe to many of them due to other commitments.","Agree","Satisfied","May need to network much more widely where any funding may be required.","Unsure","Neutral","Neutral"
"2024/12/03 12:12:34 ÖÖ GMT+1","Yes","45-54","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Undergraduate degree (e.g., BA, BSc, HND)","Self-employed","Prefer not to say","Renting","More than 5 years","No religion","1","Growing Spaces","3-5 years","Yes","School, university, or work program","0-1 hours","Growing Spaces","Increase","7","Yes","5","3","5","5","4","7","1","5","5","4","5","5","4","5","7","5","5","5","7","5","7","7","4","4","7","2","2","4","3","5","3","7","7","Doing things I believe are important - make this world a better place.","5","4","6","6","6","6","6","6","6","7","7","6","7","7","6","7","5","6","6","7","Flexible volunteering hours;Opportunities to learn new skills;Clear communication of roles and expectations;Opportunities for social interaction with other volunteers","Possibility of improvisation, ad hoc happenings.","Lack of time due to personal or professional commitments","No","Offering more flexible volunteering schedules;Offering training or skill development opportunities","5","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Promotes local food production","4","4","3","3","Daily","Very effective","WhatsApp groups","Strongly agree","Excellent","Difficulty accessing information when needed","Strongly agree","Very satisfied","Not sure","Yes","Important","Likely"
"2024/12/03 12:15:19 ÖS GMT+1","Yes","45-54","Woman","White (e.g., British, Irish, European, etc.)","No","Single","Undergraduate degree (e.g., BA, BSc, HND)","Employed full-time (35+ hours per week)","£80,000 - £100,000","Homeowner","I do not live in Merton","Muslim","I’m not a parent/guardian","Merton’s Community Fridge","1-3 years","No","Advertisement or social media","2-5 hours","Food Response","Maintain","7","No","5","3","3","1","3","5","1","4","2","3","4","2","1","1","3","4","4","1","4","2","3","5","3","1","4","1","2","1","1","3","1","3","2","I am happy to contribute to the society ","0","0","4","3","1","1","4","1","1","4","6","6","6","4","4","4","4","4","4","4","Flexible volunteering hours;Availability of necessary tools or equipment","Social interaction opportunity would be good ","Lack of time due to personal or professional commitments;Lack of recognition or feedback","Would be good to know how our contributions help community ","Creating more opportunities for social interaction and networking;Recognizing volunteer contributions more frequently","2","3","Supporting local food systems","1","Improves air quality Increases green spaces /","1","1","1","1","Daily","Somewhat effective","WhatsApp groups","Agree","Good","Delayed responses","Disagree","Neutral","Email ","Yes","Important","Likely"
"2024/12/03 1:07:17 ÖS GMT+1","Yes","65 and over","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Postgraduate degree (e.g., MA, MSc, PhD)","Retired","£30,000 - £50,000","Homeowner","More than 5 years","No religion","2","Merton Garden Streets","5-10 years","No","Friends or family","2-5 hours","Growing Spaces","Maintain","7","No","4","4","4","1","3","5","4","4","6","6","5","6","1","5","5","5","6","1","7","6","6","5","5","1","5","6","5","7","5","5","1","7","6","Shared local activity that improves quality of the environment ","5","5","4","5","5","4","5","4","4","6","6","6","6","6","4","5","4","6","5","5","Opportunities for social interaction with other volunteers;Availability of necessary tools or equipment","Closeness to home","Lack of time due to personal or professional commitments","Time","Creating more opportunities for social interaction and networking","4","4","Supporting local food systems;Enhancing community awareness","4","Improves air quality Increases green spaces /","3","3","3","4","Monthly","Somewhat effective","WhatsApp groups","Agree","Good","None","Agree","Satisfied","Not to text outside “work hours”","No","Not very important","Very unlikely"
"2024/12/03 1:09:43 ÖS GMT+1","Yes","55-64","Woman","Asian (e.g., South Asian, East Asian, Southeast Asian, etc.)","No","Married","Postgraduate degree (e.g., MA, MSc, PhD)","Unemployed, not looking for a job","Prefer not to say","Homeowner","More than 5 years","Christian","I’m not a parent/guardian","Merton’s Community Fridge","3-5 years","Yes","School, university, or work program","2-5 hours","Food Response","Unsure","7","Yes","5","4","5","1","2","5","1","2","4","4","5","6","1","4","5","2","5","1","6","5","1","7","1","1","7","2","2","2","4","5","1","2","3","To give back to the community, help those less fortunate and try to make a small impact in our community ","4","3","5","4","4","3","6","4","3","7","7","6","5","6","6","6","5","5","5","5","Access to transportation or travel support","Nothing else","Lack of time due to personal or professional commitments","None - just time ","None","4","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","5","Improves air quality Increases green spaces /","4","3","5","3","Daily","Somewhat effective","WhatsApp groups","Agree","Good","None","Agree","Satisfied","Separate chat for Fridge friends community to share personal
Experiences etc. ","Yes","Important","Unlikely"
"2024/12/03 2:22:40 ÖS GMT+1","Yes","45-54","Woman","White (e.g., British, Irish, European, etc.)","No","Married","Undergraduate degree (e.g., BA, BSc, HND)","Unemployed, looking for a job","Prefer not to say","Homeowner","More than 5 years","Christian","2","Merton’s Community Fridge","Less than 6 months","Yes","Friends or family","2-5 hours","Food Response","Maintain","4","No","4","3","4","4","1","7","1","1","1","2","6","4","2","5","5","5","6","2","6","2","4","7","1","1","7","2","1","5","3","6","2","3","3","To help others","3","3","5","5","2","3","6","2","2","4","6","5","5","5","4","5","5","5","5","5","Flexible volunteering hours;Clear communication of roles and expectations;Opportunities for social interaction with other volunteers","N/A","Lack of time due to personal or professional commitments","No","Offering training or skill development opportunities","3","4","Reducing waste and pollution;Supporting local food systems","4","Promotes local food production","2","3","2","2","Weekly","Very effective","WhatsApp groups","Strongly agree","Excellent","None","Neutral","Satisfied","N/A","Unsure","Neutral","Likely"
"2024/12/03 2:40:35 ÖS GMT+1","Yes","55-64","Woman","White (e.g., British, Irish, European, etc.)","No","Single","Undergraduate degree (e.g., BA, BSc, HND)","Self-employed","£0 - £20,000","Homeowner","More than 5 years","Christian","I’m not a parent/guardian","Abundance Wimbledon ","3-5 years","Yes","Advertisement or social media","0-1 hours","Food Response","Unsure","7","Yes","4","3","3","2","2","4","1","3","2","4","2","5","4","1","4","4","4","2","4","1","2","7","2","1","5","1","4","3","5","6","1","5","4","It's the right thing to do.","3","3","5","4","3","3","5","2","1","7","7","7","7","7","7","7","7","7","7","5","Flexible volunteering hours;Opportunities to learn new skills;Clear communication of roles and expectations;Opportunities for social interaction with other volunteers;Availability of necessary tools or equipment","I particularly like being able to dip in and out vs committing to regular hours","Lack of time due to personal or professional commitments","Finding out about the opportunities. ","Offering more flexible volunteering schedules;Offering training or skill development opportunities;Creating more opportunities for social interaction and networking","5","5","Reducing waste and pollution;Supporting local food systems;Enhancing community awareness","2","Promotes local food production","1","3","4","2","Weekly","Somewhat effective","WhatsApp groups","Neutral","Neutral","Some people don't have good communication skills on Whatsapp ","Neutral","Neutral","A central place to collate info. At the moment I'm flirting between social channels. A calendar would also be useful.","Yes","Neutral","Neutral"
"2024/12/04 4:29:35 ÖS GMT+1","Yes","65 and over","Woman","White (e.g., British, Irish, European, etc.)","No","In a relationship","Professional qualification (e.g., certifications, diplomas, licences)","Retired","£0 - £20,000","Homeowner","39 yrs","Christian","All grown and gone now","Merton’s Community Fridge","6 months to 1 year","Yes","School, university, or work program","6-10 hours","Growing Spaces","Increase","5","Yes","4","5","4","1","1","7","1","1","7","5","7","4","1","1","4","6","6","1","7","5","7","7","5","1","7","5","1","5","2","2","1","7","7","Outside work in open air gives a sense of peace and I like a challenge .surrounded by like minded folk and doing good in community","6","6","6","6","6","6","6","6","4","6","6","5","6","6","2","5","3","3","3","3","Community garden canons  funded by lottery for gardens not sus medrton","Don't know","Limited availability of resources or equipment","Yes ..a autistic boy attending horticultural college was enquiring about placement work as a volunteer in community garden and was brushed off (the orchard ) .he now is working alongside myself at A private owned community garden small quarter  and happy .sus Merton do not support this gardens ...we grow food for community fridges ","Offering more flexible volunteering schedules;Creating more opportunities for social interaction and networking;Allowing other types of  folk to join in ","3","5","Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Increases green spaces","3","5","4","3","Rarely","Neutral","WhatsApp groups","Agree","Neutral","Lack of clarity or details in messages","Neutral","Neutral","Not sure at this time","Yes","Important","Very likely"
"2024/12/04 5:09:50 ÖS GMT+1","Yes","18-24","Man","Black or African (e.g., African, Caribbean, African American, etc.)","Prefer not to say","Single","Further education (e.g., A-levels, BTEC, NVQ)","Unemployed, looking for a job","£30,000 - £50,000","Living with family","More than 5 years","Christian","I’m not a parent/guardian","Merton’s Community Fridge","Less than 6 months","No","School, university, or work program","2-5 hours","Food Response","Maintain","4","No","5","5","4","4","7","6","6","6","6","7","7","6","6","6","7","7","5","6","6","6","6","7","7","7","6","5","5","5","7","7","5","7","6","Just to help and feel like I'm apart of a community ","4","5","5","5","3","5","6","6","6","7","6","6","7","7","6","7","6","7","7","7","Flexible volunteering hours;Opportunities to learn new skills;Recognition for contributions;Clear communication of roles and expectations","Just a health community ","N/A","N/A","Offering more flexible volunteering schedules;Improving communication about roles and expectations;Offering training or skill development opportunities;Creating more opportunities for social interaction and networking","3","5","Reducing waste and pollution;Improving biodiversity;Supporting local food systems;Enhancing community awareness","4","Promotes local food production","4","4","4","4","Daily","Very effective","WhatsApp groups","Agree","Good","None","Agree","Satisfied","N/A","Yes","Very important","Likely"
"2024/12/06 2:51:26 ÖÖ GMT+1","Yes","35-44","Woman","Prefer not to say","Prefer not to say","Prefer not to say","Undergraduate degree (e.g., BA, BSc, HND)","Self-employed","Prefer not to say","Homeowner","18 years","No religion","I’m not a parent/guardian","Merton’s Community Fridge","Less than 6 months","Yes","Organisation or community group","2-5 hours","Food Response","Increase","7","Yes","5","5","5","1","1","7","1","4","1","3","1","2","1","1","5","7","7","7","7","1","4","7","1","1","7","1","1","7","4","6","1","4","5","Being able to help and be part of the community","5","5","6","6","6","6","6","3","2","7","7","7","7","6","7","6","7","6","7","6","Flexible volunteering hours;Clear communication of roles and expectations;Opportunities for social interaction with other volunteers;Availability of necessary tools or equipment","Other activities where I can offer other skills","I need to pay my bills","No","Providing financial support for transportation or subsistence","5","5","Reducing waste and pollution;Conserving energy and resources;Improving biodiversity;Supporting local food systems;Enhancing community awareness","3","Improves air quality Increases green spaces /","2","5","3","2","Weekly","Somewhat effective","WhatsApp groups","Agree","Excellent","None","Neutral","Satisfied","Not sure","Yes","Very important","Likely"
